id,year,field of study,degree,gpa,aid,name,grad
3726,2014,Rug Weaving,Masters,3.388610807,1,"Fang, Truong",Grad
3727,2014,Basket Weaving,BA,3.351974061,0,"Elfring, Pascal",UG
3728,2014,Basket Weaving,Doctoral,3.348900995,1,"Atkinson, Kameron",Grad
3729,2014,Rug Weaving,BA,3.527737527,1,"Duong, Shion",UG
3730,2014,Data Analytics,BA,3.336015431,0,"Root, Duncan",UG
3731,2014,Data Analytics,BA,3.196023792,0,"Blount, Jacub",UG
3732,2014,Container Design,Minor,3.150328483,0,"Korona, Joseph",Grad
3733,2014,Basket Weaving,Doctoral,3.377265576,1,"Kaiser, Daryn",Grad
3734,2014,Data Analytics,Doctoral,3.72861507,1,"Trotter-Brown, Eric",Grad
3735,2014,Basket Weaving,Minor,3.586128561,1,"Nagendra, Derek",Grad
3736,2014,Basket Weaving,Masters,3.222675389,0,"Duskus, Tristian",Grad
3737,2014,Rug Weaving,Minor,3.52679086,1,"Baidon Montes, Miguel",Grad
3738,2014,Container Design,Doctoral,3.270976669,1,"Chacon Acosta, Mario",Grad
3739,2014,Container Design,Doctoral,3.157331358,1,"Vann, Jacob",Grad
3740,2014,Basket Weaving,Minor,3.512762372,0,"Wiebe, Tyler",Grad
3741,2014,Basket Weaving,BA,3.014193226,1,"Lemmons, Cody",UG
3742,2014,Data Analytics,Doctoral,3.529076936,0,"Gurung, Sean",Grad
3743,2014,Container Design,BA,3.556470623,1,"Castorena, Hugo",UG
3744,2014,Container Design,Masters,3.615019291,0,"Kelly, Shaquille",Grad
3745,2014,Basket Weaving,BA,3.089209893,1,"Plescha, Richard",UG
3746,2014,Basket Weaving,BA,3.145064666,1,"Asad, Vien",UG
3747,2014,Basket Weaving,Minor,3.714209899,1,"Lane, Alex",Grad
3748,2014,Basket Weaving,Minor,3.348855637,0,"Thunblom Wilson, Thomas",Grad
3749,2014,Container Design,BA,3.166238922,0,"Sanchez, Emilio",UG
3750,2014,Basket Weaving,Minor,3.088592525,0,"Bamba, Steven",Grad
3751,2014,Data Analytics,Minor,3.505681431,0,"Jennings, Cody",Grad
3752,2014,Rug Weaving,BA,3.259607609,0,"Duron, Salomon",UG
3753,2014,Basket Weaving,Minor,3.438842324,1,"Hubbard, Ryan",Grad
3754,2014,Container Design,BA,3.37338149,0,"Wang, Panupoan",UG
3755,2014,Data Analytics,Masters,3.200745986,0,"Nguyen, Jamal",Grad
3756,2014,Rug Weaving,BA,3.343791603,1,"Nordic, Enrique",UG
3757,2014,Rug Weaving,Masters,3.089792741,0,"Lloyd, Trevon",Grad
3758,2014,Basket Weaving,Masters,3.071582032,1,"Evans, Michael",Grad
3759,2014,Container Design,BA,3.329871109,0,"Long-Mcinnis, John",UG
3760,2014,Container Design,Minor,3.159034752,1,"Frazier, Rocky",Grad
3761,2014,Rug Weaving,BA,3.211553741,1,"Mesmer, Austin",UG
3762,2014,Container Design,BA,3.649393373,0,"Trujillo, Adan",UG
3763,2014,Rug Weaving,BA,3.675342816,0,"Zamudio-Olazo, Ricardo",UG
3764,2014,Container Design,Minor,3.311583972,0,"Walthall-York, Theodis",Grad
3765,2014,Container Design,Masters,3.130105889,1,"Thao, Anthony",Grad
3766,2014,Basket Weaving,Doctoral,3.45973148,0,"Bassett, Michael",Grad
3767,2014,Rug Weaving,BA,3.518710364,0,"Garcia, Oscar",UG
3768,2014,Rug Weaving,Masters,3.155219277,0,"Chaffin, Tyreik",Grad
3769,2014,Rug Weaving,Minor,3.323729327,0,"Malone, Qu Onu",Grad
3770,2014,Rug Weaving,Masters,3.681326362,1,"Migliorini, Brandon",Grad
3771,2014,Basket Weaving,Minor,3.600696193,1,"Banchongchith, Colin",Grad
3772,2014,Basket Weaving,Minor,3.339251122,0,"Bautista, Ahmed",Grad
3773,2014,Data Analytics,BA,3.375167598,0,"Grant-Newson, Trey",UG
3774,2014,Basket Weaving,Minor,3.315290787,0,"Han, Brandon",Grad
3775,2014,Data Analytics,Doctoral,3.171619167,1,"Cline, James",Grad
3776,2014,Basket Weaving,BA,3.211997462,0,"Peterson, Reed",UG
3777,2014,Container Design,BA,3.43664077,0,"Bhagat, Joshua",UG
3778,2014,Data Analytics,Masters,2.957896236,1,"Roberts, Jeremy",Grad
3779,2014,Container Design,Minor,3.58382312,0,"Schutt, Brian",Grad
3780,2014,Container Design,BA,3.343655592,1,"Barker, Dewayne",UG
3781,2014,Container Design,Doctoral,3.473782171,1,"Nguyen, Charlie",Grad
3782,2014,Data Analytics,Minor,3.187086343,1,"Kha, Abhishekha",Grad
3783,2014,Basket Weaving,BA,3.144022396,0,"Douglas, Jerrelle",UG
3784,2014,Basket Weaving,Minor,3.405984303,0,"Cabrera, Gabriella",Grad
3785,2014,Basket Weaving,Masters,3.372800046,1,"Hermanski, Tanner",Grad
3786,2014,Data Analytics,BA,3.536569881,1,"Neiman, Aaron",UG
3787,2014,Basket Weaving,BA,3.671596242,1,"Sale, Robert",UG
3788,2014,Rug Weaving,BA,3.432297252,0,"Johnson, David",UG
3789,2014,Container Design,Minor,3.040237916,1,"Heiderstadt, Michael",Grad
3790,2014,Basket Weaving,BA,3.467367869,0,"Serna, Christian",UG
3791,2014,Basket Weaving,Minor,3.487996719,0,"Walthall, Mathew",Grad
3792,2014,Basket Weaving,BA,3.197341612,1,"Athwal, Jerry",UG
3793,2014,Rug Weaving,BA,3.099407065,1,"Chommala, Tommy",UG
3794,2014,Basket Weaving,BA,3.224694059,1,"Le, Joey",UG
3795,2014,Basket Weaving,Minor,3.571001507,0,"Ketema, Isaiah",Grad
3796,2014,Data Analytics,BA,3.330246799,1,"Fisher, Christopher",UG
3797,2014,Rug Weaving,BA,3.087304499,1,"Gates, Jon",UG
3798,2014,Data Analytics,Minor,3.943456778,0,"Reynolds, Skyler",Grad
3799,2014,Data Analytics,Doctoral,3.414949478,0,"Schneider, Ashton",Grad
3800,2014,Basket Weaving,BA,3.20320395,0,"Burney, Matthew",UG
3801,2014,Container Design,Minor,3.476978633,0,"Sandoval, Jamal",Grad
3802,2014,Basket Weaving,BA,3.415011635,0,"Reyes, Christopher",UG
3803,2014,Data Analytics,Masters,3.367275365,1,"Gonzales, Freddie",Grad
3804,2014,Basket Weaving,Masters,3.287341143,1,"Jay, Nauru",Grad
3805,2014,Rug Weaving,Masters,3.731814354,0,"Saucedo, Anthony",Grad
3806,2014,Basket Weaving,BA,3.439200654,0,"Aranda, Daimon",UG
3807,2014,Container Design,BA,3.326104694,1,"Hickman-Triana, Patrick",UG
3808,2014,Basket Weaving,BA,3.083157839,0,"Cain, Treandre",UG
3809,2014,Rug Weaving,Masters,3.547247291,0,"Norton, Bo",Grad
3810,2014,Basket Weaving,Doctoral,3.186359395,0,"Han, Arthur",Grad
3811,2014,Basket Weaving,BA,3.28011627,1,"Gann Archuleta, Saul",UG
3812,2014,Basket Weaving,Masters,3.420637727,1,"Davis, Anthony",Grad
3813,2014,Container Design,BA,3.391573247,1,"Felek, Brian",UG
3814,2014,Container Design,BA,3.321034234,0,"Londono, Hans",UG
3815,2014,Container Design,BA,3.601647965,0,"Truax-Kjederquist, Daniel",UG
3816,2014,Basket Weaving,BA,3.352355601,0,"Gonzalez, Gregory",UG
3817,2014,Data Analytics,Masters,3.332058327,0,"Costley, John",Grad
3818,2014,Data Analytics,BA,3.253335769,0,"Bockelman, Xavier",UG
3819,2014,Container Design,Masters,3.380461275,1,"Luna Gonzalez, Oscar",Grad
3820,2014,Data Analytics,Masters,3.814081298,1,"Fresquez, Jorge",Grad
3821,2014,Basket Weaving,Masters,3.313606283,1,"Pelto, Bryan",Grad
3822,2014,Basket Weaving,BA,3.612043105,0,"Fajardo, Isaiah",UG
3823,2014,Basket Weaving,Minor,3.113650255,0,"Colvin, Graham",Grad
3824,2014,Container Design,BA,3.662633486,0,"Holmberg, Linn",UG
3825,2014,Container Design,Minor,3.713914271,0,"Ayele, Quinterror",Grad
3826,2014,Basket Weaving,BA,3.142897174,0,"Selk, Schuyler",UG
3827,2014,Basket Weaving,Masters,3.401941002,0,"Tran, Matagi",Grad
3828,2014,Container Design,Minor,3.366483462,0,"Chong, Joshua",Grad
3829,2014,Rug Weaving,Doctoral,3.296949472,0,"Padilla, Jesse",Grad
3830,2014,Basket Weaving,Masters,3.677647062,0,"Swearnger, Dominick",Grad
3831,2014,Container Design,Masters,3.688133126,1,"Lee, Jason",Grad
3832,2014,Basket Weaving,Masters,3.157936611,0,"Harbert, Kenneth",Grad
3833,2014,Rug Weaving,BA,3.560142925,0,"Osterberg, Aaron",UG
3834,2014,Rug Weaving,BA,3.481185935,1,"Reddy, Miles",UG
3835,2014,Container Design,BA,3.431829816,0,"Clark, Markeius",UG
3836,2014,Data Analytics,Masters,3.206050857,0,"Morris, Zackarie",Grad
3837,2014,Data Analytics,Doctoral,2.934586769,0,"Johnson, Bryce",Grad
3838,2014,Container Design,Minor,3.535525952,0,"Colbert, Matthew",Grad
3839,2014,Data Analytics,Doctoral,3.567773428,1,"Leyva, Hector",Grad
3840,2014,Container Design,Masters,3.282842328,1,"Mommandi, Brandon",Grad
3841,2014,Container Design,BA,3.477200835,0,"Coombes, Kevin",UG
3842,2014,Container Design,BA,3.458192696,1,"Hirota, Micah",UG
3843,2014,Basket Weaving,BA,3.473196924,0,"Higgins, John",UG
3844,2014,Container Design,BA,3.295147903,1,"Glaister, Minh",UG
3845,2014,Container Design,BA,2.982812368,1,"Marshall, Daniel",UG
3846,2014,Basket Weaving,BA,3.323145641,0,"Chaple, Jacob",UG
3847,2014,Basket Weaving,Minor,3.531542854,1,"Dauthard, Darnell",Grad
3848,2014,Data Analytics,BA,3.666625634,0,"Foy, Logan",UG
3849,2014,Basket Weaving,Minor,3.345542056,1,"Ortiz-Gomez, Marcos",Grad
3850,2014,Container Design,Masters,3.359075675,0,"Mcredmond, Samuel",Grad
3851,2014,Data Analytics,Masters,3.127643138,1,"Laymon, Blake",Grad
3852,2014,Data Analytics,BA,3.6491696,0,"Ray, Nickolas",UG
3853,2014,Rug Weaving,Masters,3.357084377,1,"Crosby, James",Grad
3854,2014,Data Analytics,Minor,3.179257522,1,"Ortega, Daniel",Grad
3855,2014,Container Design,BA,3.465913122,1,"Weaver, Austin",UG
3856,2014,Container Design,BA,3.297004811,0,"Jimenez, David",UG
3857,2014,Basket Weaving,Masters,2.912005221,0,"Milton, Julius",Grad
3858,2014,Container Design,Minor,3.653314645,1,"Wolfe, Jacob",Grad
3859,2014,Basket Weaving,BA,3.567170718,0,"Ledezma, Austin",UG
3860,2014,Container Design,Doctoral,3.440531918,0,"Ireland, Rico",Grad
3861,2014,Basket Weaving,Doctoral,3.574049617,0,"Anderson, Samual",Grad
3862,2014,Basket Weaving,Masters,3.78104583,0,"Wood, Zachary",Grad
3863,2014,Rug Weaving,BA,3.018768326,0,"Vo, Samuel",UG
3864,2014,Rug Weaving,Doctoral,3.511330727,0,"Green Hernandez, Christian",Grad
3865,2014,Container Design,Masters,3.471113553,0,"Pierce, Alexander",Grad
3866,2014,Data Analytics,Minor,3.40279985,1,"Strobel, Eric",Grad
3867,2014,Data Analytics,Masters,3.206880024,0,"Phan, Vincent",Grad
3868,2014,Data Analytics,BA,3.178139797,1,"Maloney, Chandler",UG
3869,2014,Data Analytics,Minor,3.385719086,0,"Sullivan, Marshall",Grad
3870,2014,Data Analytics,Doctoral,3.359501744,0,"Nguyen, Bo",Grad
3871,2014,Container Design,Doctoral,3.476260758,0,"Frank, Christian",Grad
3872,2014,Data Analytics,Masters,3.384419217,1,"Jin, Dominique",Grad
3873,2014,Container Design,Minor,3.216394583,0,"Zorigt, Rojesh",Grad
3874,2014,Basket Weaving,Masters,3.51675651,0,"George, Andrew",Grad
3875,2014,Container Design,Masters,3.303245915,1,"Rasmussen, Aziz",Grad
3876,2014,Container Design,Masters,3.789957309,0,"Asakawa, Raymond",Grad
3877,2014,Data Analytics,Masters,3.882164805,0,"Huang, Blake",Grad
3878,2014,Container Design,Masters,3.116806548,0,"Immam, Jaron",Grad
3879,2014,Container Design,Doctoral,3.509436458,0,"Lee, Kentuan",Grad
3880,2014,Data Analytics,BA,3.207512319,1,"Jones, Ethan",UG
3881,2014,Container Design,BA,3.185233121,1,"Singh, Nishal",UG
3882,2014,Rug Weaving,BA,3.350884366,1,"Ramirez, Victor",UG
3883,2014,Data Analytics,Minor,3.412474445,1,"Creekmore, Dalton",Grad
3884,2014,Container Design,BA,3.063983514,0,"Murray, Jo'Vonte",UG
3885,2014,Basket Weaving,BA,3.34227179,0,"Kang, Stephen",UG
3886,2014,Container Design,Masters,3.477091183,0,"Stoudt, Jean",Grad
3887,2014,Container Design,BA,3.533150232,1,"Khvay, Mikail",UG
3888,2014,Rug Weaving,Minor,3.309410821,0,"Venkatram, Keith",Grad
3889,2014,Container Design,Minor,3.460732187,1,"Raynes, Tommy",Grad
3890,2014,Basket Weaving,Doctoral,3.440758552,0,"Gray, Evan",Grad
3891,2014,Container Design,BA,3.389929027,0,"Baird, Parker",UG
3892,2014,Basket Weaving,BA,3.532489469,1,"Bowling, Humberto",UG
3893,2014,Container Design,Masters,3.302542191,0,"Gettman, Torrey",Grad
3894,2014,Data Analytics,Masters,3.104768025,0,"Stanard, Austin",Grad
3895,2014,Basket Weaving,Minor,3.213372253,0,"Caletena, Darrel",Grad
3896,2014,Container Design,Masters,3.265545963,0,"Ponce, Fernando",Grad
3897,2014,Basket Weaving,BA,3.615451642,0,"Perez-Millan, Oscar",UG
3898,2014,Data Analytics,BA,3.39828594,0,"Flick, Lester",UG
3899,2014,Data Analytics,BA,3.313984339,1,"Buth, Patrick",UG
3900,2014,Container Design,Minor,3.465730316,0,"Crow, Avian",Grad
3901,2014,Basket Weaving,Masters,3.638217648,1,"Bean, Ronald",Grad
3902,2014,Container Design,Masters,3.453094332,1,"Lovett, Cyrus",Grad
3903,2014,Container Design,BA,3.352954944,0,"Kent, Lavonte",UG
3904,2014,Basket Weaving,Masters,3.20924575,0,"Naranchuluun, Peter",Grad
3905,2014,Basket Weaving,Minor,3.231142378,0,"Quesada, Richard",Grad
3906,2014,Container Design,Minor,3.525762396,0,"Rouse, Driahn",Grad
3907,2014,Data Analytics,BA,3.361482104,0,"Odom, Derrick",UG
3908,2014,Rug Weaving,Masters,3.602522353,0,"Russen, Zeb",Grad
3909,2014,Basket Weaving,Masters,3.587963624,0,"Broker, Matthew",Grad
3910,2014,Data Analytics,Doctoral,3.441659893,1,"Lee, Kampanad",Grad
3911,2014,Container Design,BA,3.677079506,0,"Valdez, Javier",UG
3912,2014,Basket Weaving,Minor,3.263730258,0,"Hayward, Trevor",Grad
3913,2014,Container Design,Doctoral,3.454360942,0,"Manley, Tristan",Grad
3914,2014,Basket Weaving,BA,3.295004281,1,"Curtis, Gary",UG
3915,2014,Rug Weaving,Masters,3.482084657,0,"Ponville, Jordan",Grad
3916,2014,Container Design,Minor,3.352986403,0,"Rizvi, Jong",Grad
3917,2014,Rug Weaving,Masters,3.569280905,0,"Rodarte, Jared",Grad
3918,2014,Container Design,Masters,3.276765118,1,"Kelley, Kyle",Grad
3919,2014,Rug Weaving,Minor,3.582729309,0,"Smith, Erik",Grad
3920,2014,Rug Weaving,Masters,3.466447186,1,"Woolsey, Nicholas",Grad
3921,2014,Basket Weaving,Minor,3.748487882,0,"Pantoja Serrano, Dylan",Grad
3922,2014,Container Design,BA,3.570357508,0,"Brewster, Jerrick",UG
3923,2014,Basket Weaving,Minor,3.518592233,0,"Mcmanus, Bret",Grad
3924,2014,Container Design,Minor,3.192211843,0,"Glasbrenner, Brandon",Grad
3925,2014,Basket Weaving,Masters,3.123365476,0,"Duenez, Ricardo",Grad
3926,2014,Container Design,Masters,3.373950782,1,"Hatlestad, Logan",Grad
3927,2014,Rug Weaving,BA,3.689098295,0,"Price, Luke",UG
3928,2014,Basket Weaving,Minor,3.312987575,0,"Fransua, Aleem",Grad
3929,2014,Basket Weaving,BA,3.395759953,0,"Tuteur, Kevin",UG
3930,2014,Basket Weaving,BA,3.198536567,1,"Brame, Willie",UG
3931,2014,Rug Weaving,BA,3.414359114,1,"Logan, Daniel",UG
3932,2014,Basket Weaving,Minor,3.218968005,1,"Bower, Samuel",Grad
3933,2014,Rug Weaving,BA,3.524400481,1,"Hoerling, Garrett",UG
3934,2014,Data Analytics,BA,3.485342054,1,"Fernandez, Jonathan",UG
3935,2014,Basket Weaving,Minor,3.756472377,1,"Bauder, Anton",Grad
3936,2014,Rug Weaving,Masters,3.522611773,0,"Kohn, Tristan",Grad
3937,2014,Container Design,BA,3.418626424,0,"Joy, Elias",UG
3938,2014,Basket Weaving,Doctoral,2.904102413,1,"Warner, Deepak",Grad
3939,2014,Basket Weaving,Minor,3.514005973,1,"Melot, Samuel",Grad
3940,2014,Container Design,BA,3.433461192,1,"Villa, Anthony",UG
3941,2014,Basket Weaving,Minor,3.375339236,0,"Margen, Killian",Grad
3942,2014,Container Design,Minor,3.642084596,1,"Boehnke, Gregory",Grad
3943,2014,Basket Weaving,BA,3.543720799,1,"Lacrue, Favian",UG
3944,2014,Rug Weaving,Doctoral,3.570062577,0,"Garner, Donald",Grad
3945,2014,Basket Weaving,BA,3.420921925,0,"Azocar, Aliex",UG
3946,2014,Basket Weaving,BA,3.180555728,1,"Phan, Jason",UG
3947,2014,Basket Weaving,Masters,3.17571212,0,"Bobb, Adame",Grad
3948,2014,Data Analytics,Minor,3.472376748,1,"Peters, Anthony",Grad
3949,2014,Container Design,Masters,3.296969404,0,"Bone, Tanner",Grad
3950,2014,Data Analytics,BA,3.801606384,1,"Giron, Garrett",UG
3951,2014,Rug Weaving,Doctoral,3.225765898,1,"Green, Ronnie",Grad
3952,2014,Data Analytics,BA,3.412031062,0,"Shade, Breydon",UG
3953,2014,Data Analytics,Doctoral,3.088680778,0,"Lee, Justin",Grad
3954,2014,Basket Weaving,BA,3.326115667,0,"Bang, Harry",UG
3955,2014,Basket Weaving,BA,3.606258108,0,"Degala, Jia",UG
3956,2014,Rug Weaving,BA,3.642276845,0,"Florence, Chamos",UG
3957,2014,Basket Weaving,BA,3.547852168,0,"Hurtado, Albert",UG
3958,2014,Basket Weaving,Masters,3.429198551,0,"Hampton, Anthony",Grad
3959,2014,Container Design,Doctoral,3.661440489,0,"Clute, Thomas",Grad
3960,2014,Basket Weaving,BA,3.501952891,1,"Mitchell, Brook",UG
3961,2014,Container Design,BA,3.583269805,0,"Antoine, Kion",UG
3962,2014,Basket Weaving,BA,3.499427508,0,"Kiyota, Waleed",UG
3963,2014,Data Analytics,Minor,3.476586213,1,"Burks, Xavier",Grad
3964,2014,Basket Weaving,Doctoral,3.197531646,0,"Benson, Paul",Grad
3965,2014,Rug Weaving,Minor,3.392335833,1,"Marez, Tanner",Grad
3966,2014,Container Design,BA,3.555013052,1,"Garcia, Jaren",UG
3967,2014,Container Design,BA,3.325294009,1,"Ortega, Aaron",UG
3968,2014,Rug Weaving,BA,3.457111897,1,"Belden, Gabriel",UG
3969,2014,Container Design,Doctoral,3.505289767,1,"Edwards, Jeffrey",Grad
3970,2014,Basket Weaving,Minor,3.392699004,0,"Kleppe, Micah",Grad
3971,2014,Rug Weaving,BA,3.23210888,1,"Richardson, Jaelyn",UG
3972,2014,Container Design,BA,3.568860014,1,"Tan, Kyle",UG
3973,2014,Container Design,BA,3.889077185,0,"Arellano, Sonareth",UG
3974,2014,Data Analytics,Minor,3.107517796,1,"Bartelt, Andrew",Grad
3975,2014,Container Design,BA,3.351559326,0,"Salazar, Jordan",UG
3976,2014,Container Design,BA,3.611758733,0,"Pacheco, Joshua",UG
3977,2014,Basket Weaving,BA,3.28061545,1,"Quidachay, Woo Hyung",UG
3978,2014,Basket Weaving,Masters,3.331567692,0,"Johnson, Domenic",Grad
3979,2014,Rug Weaving,Masters,3.705506739,0,"Thompson, Joshua",Grad
3980,2014,Data Analytics,Minor,3.332939179,1,"Lujan, Augustine",Grad
3981,2014,Container Design,BA,3.590260395,0,"Long, Jeffrey",UG
3982,2014,Data Analytics,BA,3.16649185,0,"Olguin, Jhonathan",UG
3983,2014,Container Design,BA,3.174250161,1,"Pietra, Joseph",UG
3984,2014,Data Analytics,BA,3.428261784,1,"Hill, Graham",UG
3985,2014,Container Design,BA,3.525224694,0,"Jimenez, Estevan",UG
3986,2014,Basket Weaving,Minor,3.285203966,1,"Pietra, Matthew",Grad
3987,2014,Basket Weaving,Minor,3.206814089,1,"Wright, Dylon",Grad
3988,2014,Container Design,BA,3.227144798,0,"Rivali Cardenas, Aaron",UG
3989,2014,Data Analytics,BA,3.456117362,1,"Sorenson, Kanyon",UG
3990,2014,Rug Weaving,BA,3.284660953,1,"Mrofcza, Ryan",UG
3991,2014,Basket Weaving,BA,3.459385182,0,"Russell, Devon",UG
3992,2014,Basket Weaving,Doctoral,3.162031118,1,"Riley, Mohamud",Grad
3993,2014,Container Design,Masters,3.286604081,1,"Smith, Brycen",Grad
3994,2014,Data Analytics,Masters,3.598288485,0,"Hicks, Holden",Grad
3995,2014,Basket Weaving,Minor,3.483286978,0,"Yee, Tiffany",Grad
3996,2014,Data Analytics,Masters,3.115643125,1,"Mcgough, Shawn",Grad
3997,2014,Data Analytics,Minor,3.245782761,0,"Donaldson, Travis",Grad
3998,2014,Container Design,Minor,3.168713636,0,"Wilson, Marquise",Grad
3999,2014,Data Analytics,Masters,3.292467763,0,"Yorks, Travon",Grad
4000,2014,Basket Weaving,Masters,3.312206935,1,"Sharps, Benjamin",Grad
4001,2014,Basket Weaving,Masters,3.277262844,0,"Richards, Clarence",Grad
4002,2014,Rug Weaving,Minor,3.457908164,0,"Tripp, Ethan",Grad
4003,2014,Data Analytics,BA,3.239008463,1,"Baumgartner, Jace",UG
4004,2014,Container Design,Minor,3.629528632,0,"Zimdahl, Blaine",Grad
4005,2014,Container Design,BA,3.448570355,0,"Johnson, Jack",UG
4006,2014,Basket Weaving,BA,3.604951848,1,"Oscars, Marcus",UG
4007,2014,Basket Weaving,Masters,3.284548499,0,"Ricken, Rion",Grad
4008,2014,Data Analytics,Minor,3.478288249,0,"Yatsu, Tian",Grad
4009,2014,Basket Weaving,BA,3.539460463,0,"Germany-Garner, Zachary",UG
4010,2014,Data Analytics,BA,3.77258139,0,"Rodriguez Chavez, Javier",UG
4011,2014,Data Analytics,BA,3.514885695,0,"Rangel, Montgomery",UG
4012,2014,Basket Weaving,BA,3.554013633,1,"Carroll, Tanner",UG
4013,2014,Data Analytics,Masters,3.356633065,0,"Horne, Jeffrey",Grad
4014,2014,Container Design,BA,3.498896543,1,"Hom, Reechik",UG
4015,2014,Basket Weaving,BA,3.717099595,1,"Boswell, Michael",UG
4016,2014,Data Analytics,BA,3.531149244,0,"Chang, Christopher",UG
4017,2014,Container Design,BA,3.050521869,0,"Yang, William",UG
4018,2014,Basket Weaving,Doctoral,3.392603792,1,"Walker, Jaire",Grad
4019,2014,Basket Weaving,BA,3.598027845,0,"Swanson, Ryan",UG
4020,2014,Basket Weaving,Masters,3.386768197,0,"Ingah, Meelan",Grad
4021,2014,Rug Weaving,BA,3.646156405,0,"Bruzdzinski, Kory",UG
4022,2014,Data Analytics,BA,3.134347667,0,"Pritchard, Zacariah",UG
4023,2014,Data Analytics,Doctoral,3.348965818,0,"Saidov, Ahmed",Grad
4024,2014,Basket Weaving,BA,3.194184896,1,"Lange, Andrew",UG
4025,2014,Container Design,BA,3.80693921,1,"Mikel, Bryce",UG
4026,2014,Basket Weaving,Doctoral,3.22119583,1,"Almeida, Alexander",Grad
4027,2014,Basket Weaving,BA,3.842795846,1,"Schmitt, Matthew",UG
4028,2014,Container Design,Minor,3.554087467,1,"Mccabe, Sean",Grad
4029,2014,Rug Weaving,Masters,3.060704656,0,"Dutro, Jeshard",Grad
4030,2014,Rug Weaving,BA,3.225947147,0,"Gomez, Luis",UG
4031,2014,Data Analytics,Doctoral,3.456726624,1,"Calhoun, Savon",Grad
4032,2014,Basket Weaving,BA,3.70756707,0,"Nguyen, Na'Inoa",UG
4033,2014,Basket Weaving,Doctoral,3.281726944,0,"Vong Vi Chith, Christopher",Grad
4034,2014,Data Analytics,BA,3.12169447,0,"Zink, Justin",UG
4035,2014,Data Analytics,BA,3.166218883,1,"Oh, Sonim",UG
4036,2014,Rug Weaving,BA,3.67257602,0,"Zgabay, Connor",UG
4037,2014,Rug Weaving,Masters,3.578344185,0,"Jerry, Khalil",Grad
4038,2014,Container Design,BA,3.283290913,0,"Guillen, Corey",UG
4039,2014,Container Design,Minor,3.031245109,1,"Tieman, Omer",Grad
